3.519569274381507462e+00 2.426681791001248811e+00
3.486865338343718701e+00 1.489213392491396615e+00
4.172783403334832997e+00 1.650729593032430831e+00
1.824661195359136068e+00 1.826374262042035568e+00
2.124473908244909559e+00 1.947033609076318283e+00
4.591974330762383261e+00 2.268981913399551686e+00
4.765334752207129654e+00 1.652746835590767738e+00
3.573778582681090832e+00 1.890900411120131519e+00
3.517342477790784461e+00 1.770299054861892873e+00
2.931106176252957329e+00 2.167241883981341655e+00
3.330327549111065100e+00 2.087180665830082660e+00
3.596182231073992597e+00 2.298257062080269364e+00
4.441907937913466498e+00 2.193542531265899154e+00
3.489261778997366559e+00 2.311971564554665015e+00
2.784145299059516354e+00 1.860784830017422564e+00
2.310481723895196460e+00 2.441689204741904540e+00
1.762961682018380216e+00 1.483796636920973189e+00
3.057522710393444587e+00 2.406330368267292297e+00
3.817067376276665147e+00 1.711266295178023089e+00
4.093126398369801855e+00 2.335223141470599284e+00
4.337548412935120723e+00 2.297886766797962999e+00
3.436686046118353932e+00 1.849870427521886018e+00
2.480909188796687204e+00 1.885854814166201709e+00
4.049824978199103143e+00 1.638481828445092603e+00
1.997485010894665125e+00 1.682593926304757570e+00
2.646526429502757960e+00 2.063442764375813976e+00
2.622982520502847859e+00 1.534378381240716571e+00
3.039199852197197682e+00 2.416131536555245152e+00
3.920898059294877225e+00 2.133023251880997506e+00
3.022308809519148820e+00 2.017861291110276678e+00
2.513758293564304580e+00 1.843821512581784949e+00
3.375510523564531518e+00 2.410960634499614841e+00
2.228635406999893487e+00 2.179095869652670103e+00
3.198635287916494541e+00 1.778276760834827108e+00
3.588725030782552672e+00 1.886076116146571335e+00
2.331880559762446126e+00 2.267586033687110536e+00
1.988875732673721197e+00 2.049109249927076881e+00
2.940174283951954237e+00 1.819672140318543407e+00
2.333151328064425378e+00 2.201925101687963515e+00
2.280540759194876976e+00 2.164819989678462342e+00
2.551550997718292635e+00 2.035953603081412933e+00
3.655578116863513305e+00 1.558163473279970290e+00
2.707008340595203677e+00 1.697547483415824177e+00
1.886570185596536442e+00 2.070517606024893098e+00
3.260499331129889100e+00 1.462394370783816511e+00
3.405574780612866004e+00 1.821716640016995292e+00
3.470811314997146901e+00 1.928802586866699587e+00
3.189895229716460445e+00 2.042828899033528156e+00
2.519419649354645241e+00 1.840214200727463778e+00
3.873263770473201806e+00 1.909623453008189253e+00
1.775209296736021791e+00 1.592656254129396709e+00
1.991641677922089793e+00 1.951608755171321485e+00
3.093958229545112015e+00 2.089632941261156063e+00
3.273172799548528911e+00 1.776507551397733309e+00
1.629602277914601105e+00 1.881294049675209079e+00
1.988284866361049952e+00 2.137245171991364323e+00
2.963103024847150824e+00 2.104124041370243781e+00
3.050174038823972644e+00 1.754642450084294980e+00
3.986225245285399676e+00 2.151502425357982418e+00
1.773618388502930632e+00 1.929577406650834659e+00
2.232597605767849824e+00 2.139603918542769101e+00
1.922006693605415872e+00 1.361141347027052806e+00
1.275087281565921327e+00 2.168098773936193879e+00
2.505112743490513161e+00 2.132936991238870483e+00
3.253315012676951223e+00 2.068231986343061379e+00
2.564753635720821379e+00 1.891429018107788629e+00
3.134581105459513850e+00 2.152121230891085979e+00
2.871717049324526982e+00 2.102029060879677225e+00
2.073621294482453692e+00 1.851989422428460985e+00
2.334621069752355726e+00 2.106063448039761976e+00
3.773573627818439746e+00 1.801322669363016660e+00
3.597428476731665548e+00 1.483349124180326495e+00
3.500326697005685883e+00 1.835922729790188335e+00
2.765514154113021039e+00 2.143608245369758691e+00
2.332997594764513405e+00 1.971815418206029458e+00
3.294686178044856639e+00 2.039717986433054353e+00
2.679862344323284518e+00 1.555260115189893044e+00
2.586029858521722513e+00 1.985862187092976683e+00
3.081156035157233131e+00 2.019829617545696454e+00
2.059350433435706673e+00 2.207499324074633229e+00
3.942670046861372235e+00 2.316381637934526339e+00
3.214097584697416909e+00 2.050802990784342139e+00
3.755951985190461695e+00 2.167531641151536626e+00
2.709863358664685418e+00 1.550564004868588919e+00
2.682332248606500436e+00 2.139361450854521784e+00
2.646202849164764892e+00 2.063185464405809633e+00
2.217614871329182336e+00 2.189996525557482698e+00
2.344528124542915037e+00 1.808930117918095881e+00
2.484661595054904026e+00 2.071124215674038815e+00
3.915008491505222565e+00 1.615346495585521680e+00
3.036691523514091440e+00 1.808728532778151044e+00
2.195849782108674653e+00 1.716731639944592214e+00
3.114121795791425562e+00 1.407992183661435082e+00
2.868277121440777844e+00 2.104164755288195909e+00
2.943197136789427848e+00 1.873570959389115664e+00
1.328803870855016278e+00 2.140244803266006635e+00
2.808108445289446475e+00 1.881095094637816878e+00
3.747262276317536944e+00 1.799922056662264680e+00
3.321915634982927301e+00 1.845922268703079627e+00
2.536351583404936605e+00 2.160664415379126790e+00
4.202776460841551653e+00 2.245712568139988541e+00
2.738472874239195942e+00 1.742886755889479833e+00
3.224798339360569699e+00 2.065806419797244775e+00
2.633101672613646915e+00 2.417200369316293340e+00
1.919932323465095125e+00 2.062619753686845581e+00
3.424520883925822545e+00 1.933433782133255896e+00
3.882582898559862272e+00 2.210904602943103203e+00
2.837522908994965842e+00 2.040067882811156696e+00
2.121485489472109798e+00 1.866151998656994770e+00
3.093360590911459873e+00 1.888982465568014080e+00
2.593371321998238610e+00 1.804560694747706862e+00
3.276422252529127999e+00 1.826988069050901053e+00
2.382600553240019181e+00 2.155346414589493609e+00
2.768796171006112417e+00 2.332184664340313685e+00
3.838423005721068648e+00 1.979608132141783994e+00
2.756230929156465503e+00 2.252622018648169355e+00
3.127829930230803246e+00 2.143738326185286702e+00
3.086750752815537346e+00 1.917771052775326224e+00
4.652090320490763986e+00 1.678214909532099064e+00
3.424663900718322829e+00 2.118636298155422981e+00
2.613122678599352433e+00 2.213630388011638583e+00
3.113727062155525971e+00 1.509337514956471615e+00
2.481785938474906583e+00 1.843033443100007940e+00
4.899013400589778300e+00 2.006350910255830122e+00
2.181403763277035335e+00 2.223202857662030407e+00
2.664728174640409009e+00 2.307254044006644023e+00
3.016507848411698944e+00 1.920072383724548803e+00
2.141467994589151047e+00 1.585779580382930654e+00
3.411921010891477479e+00 1.454249948585030872e+00
2.449985718911895205e+00 2.683823764027658765e+00
2.402760668861109838e+00 2.040409487914367048e+00
3.769092373857956257e+00 1.973433543312165250e+00
2.514687868425454997e+00 1.758978806693444863e+00
3.130200958808725176e+00 2.290234404083437703e+00
3.189090779449033519e+00 1.741325344299758271e+00
3.609369482102163129e+00 2.313887957758242742e+00
3.585278457965642485e+00 2.321994795346872920e+00
1.364564993877644739e+00 2.058096398666018345e+00
2.486774284473257879e+00 2.178964303011309500e+00
2.815847501811747478e+00 1.742617507725520598e+00
3.878161693736557503e+00 2.001506951220240360e+00
2.216217906061454634e+00 1.584002007912397980e+00
2.671656177454907244e+00 1.836084609202330187e+00
3.016164874949952335e+00 1.475099161310199358e+00
2.736405829980556703e+00 1.403121205066660160e+00
3.555148759879873666e+00 1.756342237978250509e+00
6.563183929606724032e-01 7.509917483412039019e+00
1.003841066475573029e+00 7.602439728667826913e+00
1.109860167462458858e+00 7.188032097008573373e+00
1.123566185572619114e+00 7.793817458963500755e+00
9.030383464965747731e-01 7.203470639661636810e+00
1.368026128416358844e+00 6.862135256072200207e+00
1.115653945291104954e+00 6.693534316648481308e+00
9.643917801177431803e-01 7.114088838957401073e+00
1.287413269470309540e+00 5.499330850466884080e+00
1.050114568411204541e+00 6.916698540593930744e+00
1.092581965191700144e+00 6.874747716305234846e+00
5.010182813019518067e-01 6.622325799159278326e+00
7.997371660343641775e-01 6.983597793251138164e+00
1.086930780521285111e+00 7.215780034166413337e+00
9.546506927513972451e-01 7.288855489962894119e+00
1.298403254975388554e+00 7.057756158014250936e+00
1.176335173315073979e+00 7.030671188182679998e+00
1.175084544017999999e+00 7.830609402643638361e+00
6.978014893244013361e-01 7.780136635969599368e+00
1.456369758003441373e+00 6.765724643118981696e+00
1.403568923454475259e+00 7.569408807418244400e+00
1.081054618718290117e+00 6.594682109795382274e+00
7.486730290950152078e-01 7.013488902093179433e+00
5.608708353185288820e-01 6.606477557742806539e+00
8.196846633368448654e-01 7.286312174345487946e+00
8.380095232974634767e-01 6.610744775678192298e+00
1.243648444929512209e+00 7.032392648990028583e+00
1.350989720388703574e+00 7.098085551926964776e+00
6.693823979534514468e-01 6.617688055592017449e+00
8.484725445816472256e-01 7.255385592280766183e+00
1.095323777648862906e+00 7.742018281024962256e+00
9.712376491241582199e-01 7.132781032438577640e+00
1.320693195000638198e+00 7.232906343543865191e+00
6.605373228232243044e-01 7.780915917336142407e+00
1.318891517384141787e+00 6.706886128289386129e+00
8.283181341409467935e-01 7.380852521157063251e+00
1.547722606091334718e+00 7.157236500318545858e+00
1.250361882390246038e+00 7.208212216077866330e+00
1.247277956094092533e+00 7.130345240093659775e+00
6.027115724319831447e-01 6.876408660437286713e+00
4.718195336464789946e-01 6.854578683118444538e+00
7.619674446503850174e-01 7.339922183571289338e+00
7.532680825786357559e-01 7.700422673601254431e+00
9.039006817364625412e-01 7.026194666436432534e+00
6.422480017123533003e-01 7.337506991695999403e+00
1.283808099811357684e+00 7.296192548305058700e+00
1.066085465542942590e+00 7.355288124175332065e+00
3.550956624281617069e-01 6.676746756934361038e+00
8.552821377045271012e-01 6.980588080445801147e+00
1.116564865650647942e+00 6.524646460976460283e+00
8.668679506349963315e-01 6.964678164815145678e+00
6.516647588715411832e-01 6.665335567984973508e+00
6.767143979087630878e-01 7.061242864985405099e+00
1.019421122704246452e+00 6.182713105300758016e+00
5.816059822457068096e-01 6.660479505082111729e+00
9.540012038713442388e-01 6.770635879238562360e+00
8.087043198635661678e-01 7.163518260063725940e+00
1.124169087259015765e+00 6.368791193682393548e+00
1.120803367589170874e+00 7.081275743907879061e+00
1.574853573112413585e+00 6.827972619303998236e+00
8.937863185111354358e-01 7.057632749100610781e+00
1.313130509628356091e+00 7.108012825843007754e+00
1.182555497119788690e+00 7.345363403644303624e+00
6.795229974306001841e-01 7.452999031031436239e+00
1.517993151299810606e+00 6.597153431475687668e+00
1.041202392820458789e+00 7.285206162099228777e+00
1.475750490777093749e+00 6.397155921599431139e+00
6.619086781935780150e-01 7.131546935131718890e+00
1.287670090330261363e+00 7.098401529863175519e+00
4.781145799596754342e-01 7.066487820587731505e+00
2.609946807328880070e-01 6.569340790457305346e+00
1.632387937290928015e+00 6.970811593116113869e+00
1.286974635591551230e+00 6.716425436154418449e+00
1.414474567124366144e+00 6.852672464655198858e+00
9.112699462964575225e-01 7.869034561838307518e+00
8.081204057646638184e-01 7.106242852238497498e+00
1.196009053588263482e+00 7.457109347139485145e+00
6.703310968293685335e-01 7.979217986215790148e+00
6.694054385843406507e-01 6.590107084030177198e+00
8.232607930132755936e-01 6.443447002797234369e+00
1.280638534590695432e+00 7.688757829855553894e+00
6.784776015174293073e-01 6.373897470245693420e+00
1.301292895362245128e+00 6.522764983611048173e+00
1.130852707143989999e+00 7.264138813524635196e+00
1.137176477628473403e+00 6.687926410666544363e+00
5.067900047893642013e-01 7.141183436840065291e+00
8.005417779074692763e-01 7.253415863432925548e+00
9.337239013428112466e-01 6.061267182935988096e+00
1.099208134087528377e+00 7.845976971432561342e+00
8.074733276000808369e-01 8.158825322943339842e+00
1.485405718905104422e+00 6.945762720750354724e+00
9.172318512503720989e-01 7.403953691084573130e+00
1.103862738649506348e+00 8.232993723633583727e+00
1.014289777928233383e+00 7.161037375783275039e+00
1.212840290047058733e+00 6.346851299308622352e+00
1.001218549935385393e+00 7.164344600356670867e+00
6.230130655629058101e-01 6.526321810045501159e+00
8.876129778094214995e-01 6.933833309697601699e+00
7.276652976969931741e-01 7.622626917656739387e+00
3.670156244974783766e-01 7.653408263740406170e+00
1.348218783093104278e+00 6.321171285701202791e+00
1.465815846753367069e+00 7.286246241046632655e+00
9.276975013897846845e-01 6.864051805456318434e+00
9.393185172841771458e-01 6.547544904076228356e+00
7.880968899589713139e-01 7.134488687637698057e+00
1.009050094896343008e+00 7.274009355809380573e+00
1.443542566690147577e+00 7.638331131180705391e+00
1.455148224266233470e+00 7.273616872592692850e+00
1.038514247988354899e+00 6.893707272884983084e+00
4.936633908008927207e-01 6.917895813274054007e+00
1.320640181073835517e+00 7.712579231988264894e+00
7.911639819477986890e-01 6.798792402214914432e+00
8.716025128365073593e-01 6.818459046362812970e+00
1.130017701370818806e+00 7.003751555854011102e+00
7.912946141020805735e-01 6.990471324133685549e+00
1.127996139831351385e+00 6.829620546409771009e+00
9.407543598740790713e-01 7.613429714346836796e+00
7.824473982486349621e-01 7.163955658981224772e+00
1.101484076890842267e+00 7.837519996417287693e+00
8.133323934830014590e-01 7.806754798449560440e+00
9.912310119474390113e-01 7.288103526213796535e+00
5.969366422394701832e-01 6.898413356672343788e+00
1.407554911652429741e+00 6.315952827858553498e+00
5.527951278833963533e-01 6.691630612229413799e+00
9.581308179838773365e-01 7.753994311257311978e+00
1.221916352598036104e+00 6.826374351580760447e+00
1.334498715326760010e+00 6.631253100407287882e+00
9.802778083210379467e-01 7.581569406533093414e+00
8.470416420762155729e-01 7.071861267373555471e+00
1.045380465883121390e+00 6.985737914769766910e+00
5.501338594167864970e-01 7.393944476421753897e+00
3.134822868753357472e-01 6.412792096252079688e+00
1.002217720052083871e+00 6.820986139840547580e+00
1.073552026025155426e+00 7.610130129207335337e+00
1.019868542825519420e+00 7.201203330345705034e+00
1.068131721151537761e+00 7.362859297798698854e+00
1.430195871356208182e+00 7.661311843887215645e+00
1.009575841928656459e+00 7.514012777366862572e+00
1.135618021188127491e+00 6.825162271016241178e+00
8.622199873843249263e-01 7.051072787382555163e+00
6.388694155230536520e-01 6.088849089798691772e+00
1.241841846309603703e+00 7.796414133032476990e+00
3.348680545328172053e-01 7.228834490238379651e+00
4.501953935377447369e-01 6.528964697780788917e+00
1.505983217046984457e+00 6.210216378939786175e+00
1.167532675379103768e+00 6.765743641647024909e+00
1.089524634988795260e+00 6.933982097043601911e+00
1.561718552100717528e+00 7.034856317657252056e+00
1.191942367845068462e+00 6.307019432113930790e+00
7.394238051878043727e-01 6.580907125334706009e+00
8.066923909608075816e-01 7.147065724597357672e+00
1.438782366914588939e+00 8.272100952199917145e+00
9.543195537264170802e-01 7.175834927550172715e+00
9.797615208548823285e-01 7.212337832985335595e+00
5.786368456244592728e-01 6.359143967397790753e+00
8.109266617807922017e-01 7.001309681028301313e+00
9.880425655746818414e-01 6.329634785925755125e+00
1.380614918582968587e+00 6.935349525082688871e+00
1.480415375533484568e+00 7.904918275671620975e+00
1.128690187466111494e+00 6.666769494570278454e+00
1.194298321500962601e+00 7.092385074108600307e+00
8.990130361497227218e-01 6.524857151700162561e+00
7.364308968393040722e-01 7.272695549809950144e+00
9.291446025091367744e-01 6.869285807443498371e+00
1.190339462442371765e+00 6.177077797233441636e+00
6.480615828106606191e-01 6.958900971264876389e+00
6.742306698283918598e-01 7.937275033340461583e+00
1.240429306436021006e+00 7.252257958074495470e+00
4.216370346939433134e-01 7.120916329810557777e+00
5.947096030122009935e-01 6.739096383503120791e+00
9.387928245055418008e-01 6.794242666751433291e+00
1.697033413027588367e+00 7.766582404202801548e+00
8.115246152650811284e-01 6.895846546634266439e+00
1.081230060816376293e+00 7.148389897556224781e+00
9.445738791539668444e-01 7.239778667507242638e+00
9.738414893849212106e-01 6.413003886612981930e+00
3.591048200073686525e-01 5.830603530792513922e+00
1.428853970459997180e+00 6.426975408814800339e+00
7.400570695858319503e-01 6.273833283891477208e+00
6.023139944223561137e-01 7.683480401438672835e+00
1.717958554130951665e+00 6.515538312429180579e+00
8.742632219291599505e-01 6.701021675174071213e+00
1.416098643377579069e+00 7.261479255711188685e+00
6.527140806049378519e-01 6.697657728963331891e+00
1.289589571366047904e+00 7.445032315773834064e+00
1.263294929455478055e+00 8.137482366971841685e+00
9.378792032315795835e-01 7.627480814074802495e+00
1.061860679763292570e+00 7.410874490951300686e+00
7.444876854959110446e-01 6.681026957964522062e+00
1.308367807625344437e+00 6.889884521271745221e+00
9.711709371060877061e-01 7.058421649614010640e+00
5.539736505048197257e-01 7.627437398724187467e+00
1.177653124013699371e+00 7.024125749264867657e+00
1.036787205706139359e+00 6.892265539555817888e+00
1.050207909594283118e+00 7.763226515687260409e+00
5.098528974666782787e-01 7.523001438029312204e+00
1.585288103355313005e+00 6.234394189664954844e+00
9.773854874341894039e-01 7.314232050506092264e+00
1.019649690104184936e+00 6.759997355206669667e+00
9.882315363179516865e-01 8.382166966871992031e+00
4.870616623359170561e+00 6.353297956419849513e+00
5.320235486614818043e+00 6.859083650829306045e+00
5.953584853970487423e+00 5.333222546797195207e+00
6.313612645715148908e+00 7.226986859121435458e+00
5.557461315563089421e+00 6.922913481454855855e+00
5.548045704683294943e+00 5.488369166729423654e+00
5.981059631606885141e+00 6.060742460796926245e+00
5.063138104753838853e+00 6.700182156556751423e+00
4.916963221416489560e+00 6.628641125084412167e+00
5.744179673604733694e+00 5.844058823829448635e+00
5.665172405753852836e+00 5.491629788317752947e+00
5.141990747014210328e+00 6.781578888176067466e+00
5.524055283875785705e+00 6.017476671615479944e+00
6.175724281583213404e+00 5.296869785083731408e+00
4.831985761044101935e+00 3.468316376589881234e+00
3.540129020405482052e+00 5.567758356703027545e+00
4.616769769009087199e+00 6.115439270978846764e+00
5.727349632499178611e+00 6.841904607455095544e+00
4.877375593676183563e+00 5.051253106674598925e+00
4.874116061147526047e+00 5.751568052925171592e+00
4.465605557277015691e+00 6.000641907710420497e+00
5.434613194511843659e+00 7.234974754217576631e+00
5.659055137633332677e+00 4.819305234564247087e+00
4.783531146988527105e+00 6.029068734246235017e+00
5.551267794963893110e+00 5.698614059218946259e+00
6.323935484753500091e+00 5.415338486803765505e+00
4.341526178627055366e+00 6.345316252028956328e+00
4.843703805172601129e+00 6.831757953129704575e+00
5.101930933679278191e+00 5.061981197679594757e+00
4.828659932648610820e+00 5.320646037107548132e+00
4.673277991484913407e+00 4.819538769867095951e+00
5.514650252112669016e+00 5.904954234364319987e+00
4.920094761419699481e+00 6.064675016094675186e+00
6.018286350614175717e+00 6.493895722828142425e+00
5.055413437087341144e+00 5.982525194311419270e+00
4.388030395252222604e+00 6.023658428581263991e+00
5.252484855275517894e+00 7.074634246306820806e+00
6.590493924793685565e+00 6.561979004587500164e+00
5.223483500270653224e+00 4.564253363173097711e+00
5.353745183694567089e+00 6.525077514622450892e+00
6.253062981093857609e+00 5.626346291055098092e+00
4.150722978360862570e+00 5.804737677910110527e+00
5.405539602453431236e+00 5.932608450169026604e+00
4.794365942521885415e+00 5.432368339727550399e+00
3.919204524624186448e+00 6.449058779364338356e+00
4.988904081254585066e+00 4.821328765297247188e+00
5.199428026639279388e+00 6.674301044733868871e+00
3.417658775257593540e+00 6.910573124351659935e+00
3.153538997086536622e+00 6.239124301924609206e+00
4.404667818746779595e+00 6.390433155518789654e+00
5.420483500285516065e+00 4.856689761607112743e+00
4.946251460401756894e+00 5.132809683623572816e+00
6.484967830868707317e+00 6.056836853541289756e+00
4.956076595827899389e+00 5.514532974547877942e+00
4.911351559044389248e+00 5.179813826968477031e+00
5.139417978550373078e+00 6.805844489781961215e+00
5.763326222877124927e+00 5.718794408782046368e+00
4.447877507971729649e+00 6.703620204928006920e+00
5.580186730431441866e+00 5.032916011745523832e+00
5.563766726673478935e+00 5.244471516284510137e+00
4.507261516400079771e+00 6.500347697227589094e+00
5.981034785557824307e+00 5.981265513086908570e+00
5.740183681005959215e+00 6.732499000469726269e+00
6.099969654262904939e+00 6.148766642525923309e+00
5.687562439268187831e+00 7.164153800427270014e+00
6.312628877282520534e+00 6.804270849278633015e+00
5.632751209560316497e+00 6.355997439059948739e+00
3.562117923080929671e+00 5.275238776493011983e+00
3.282714765793090184e+00 5.300425919607652858e+00
5.283149889366422158e+00 4.796068771924097973e+00
6.161628987058343832e+00 6.499174097721601484e+00
3.800875148193408215e+00 5.820285356225582518e+00
5.292148287339938584e+00 4.727760751975136344e+00
6.040110636535906075e+00 5.844611555459084506e+00
4.081128874592202749e+00 5.941744344068905725e+00
4.848143557108590684e+00 5.860247889828358758e+00
5.404850205194632551e+00 5.919369773323944983e+00
3.898394726317135017e+00 7.105167066554952449e+00
6.116275330845136970e+00 5.915314167615938423e+00
5.129037273471257485e+00 4.955618269651148822e+00
4.913544280791603214e+00 5.813720107635976575e+00
3.593068404734808929e+00 6.367770232742619108e+00
5.184591878383938202e+00 5.452326652325061751e+00
4.172453008863918456e+00 6.279314278797658133e+00
5.979256873440720987e+00 6.017897011613686509e+00
5.288071901429755250e+00 6.756280977076271732e+00
3.898094065949021303e+00 6.522938014763502323e+00
4.074631148325716268e+00 5.681271587627019670e+00
4.939414295576220582e+00 5.730716729757801886e+00
5.549121692306282938e+00 5.344986196010165003e+00
5.701410418720231021e+00 6.073449437597660427e+00
3.606848192820328425e+00 5.934530539866620380e+00
4.706045908028399616e+00 4.769904985721193036e+00
4.078162458529334344e+00 5.629615028912654751e+00
5.912502222439687039e+00 6.147665824824393610e+00
4.902389168675143516e+00 5.416865447426929769e+00
4.354399337235317802e+00 6.863494202143906264e+00
6.345225899029473204e+00 6.142612061488552655e+00
5.620956514266331361e+00 5.368076888394121227e+00
4.951132122803061364e+00 6.007441896173339124e+00
4.494115601004919469e+00 6.031823264769281323e+00
3.068055587394945327e+00 6.316544945766429997e+00
4.689421703067089275e+00 5.656600224582331471e+00
4.750491280014016660e+00 6.104223327205393623e+00
6.011812013735063687e+00 5.285892343654185588e+00
3.858422721817057699e+00 5.294016988504029797e+00
5.339552420361649787e+00 6.151144951810176842e+00
5.605382751843617228e+00 5.009796445142395527e+00
4.664599877204982370e+00 5.774754406138098872e+00
4.974653305303964324e+00 7.693106942211196397e+00
5.391984945460601253e+00 6.601308446794813101e+00
4.874516776817628738e+00 6.607031489814769287e+00
6.850906138650813659e+00 7.299582210358614986e+00
6.067601971872715438e+00 5.514758578222381580e+00
5.347113208005884744e+00 6.197450033167041461e+00
4.993199920982463347e+00 6.732313408879448957e+00
5.714987712754986404e+00 4.802235625883244374e+00
4.944572979575893257e+00 6.066068324487805974e+00
3.947393472641191003e+00 5.608386455247003077e+00
5.497618328146787192e+00 6.346110460958913180e+00
4.660747640860191332e+00 5.785083795077287760e+00
5.273789464395494342e+00 7.045326046736599679e+00
4.660763422703423586e+00 5.497961770641992985e+00
4.139770751061226051e+00 6.692600647682027670e+00
6.942981060730953224e+00 6.864484600001922843e+00
4.207084740966280378e+00 5.883208028273183565e+00
5.406654511315101885e+00 5.300815355591143252e+00
5.954153976234044521e+00 4.793588292387086724e+00
5.379135843323688881e+00 7.318067694477186080e+00
6.131475654436918887e+00 6.698944874263907501e+00
5.549682759924791320e+00 6.304355342934407247e+00
2.885618641020492259e+00 5.152895674348194177e+00
3.818871266821913135e+00 7.027127728556714636e+00
5.126504819811419367e+00 5.935106614871435760e+00
4.026145943668934635e+00 5.993975076371055977e+00
5.416889054147302929e+00 7.526236263124675752e+00
6.782315022772072766e+00 6.203218983586043400e+00
5.430931078245734511e+00 6.729060813005395936e+00
5.169017787243265438e+00 5.025405237640187650e+00
6.213821056268779230e+00 5.900168086989364014e+00
6.320954013877250866e+00 5.682640271245063879e+00
5.665294847521818333e+00 5.734636516576991028e+00
4.597768006061044410e+00 6.057369041992165748e+00
4.878311639990508652e+00 6.296347925237492760e+00
4.397261755156582907e+00 6.067964098094808634e+00
4.677501188583243596e+00 5.915639679900595027e+00
5.626082379501404773e+00 5.778547325499121534e+00
5.518729684264095603e+00 6.630359472753124095e+00
5.077799325694612342e+00 6.706200841110312894e+00
5.359130683505902937e+00 5.721247789013268914e+00
5.633609905754560110e+00 7.607296647277223656e+00
4.965924364652553713e+00 4.046996119628724742e+00
5.200774882879676042e+00 6.354034515972384334e+00
5.594313609035376444e+00 4.807345158486675096e+00
4.396162855693900973e+00 6.710076629862628650e+00
5.548807822560100966e+00 7.265208431205945949e+00
3.086973584601045317e+00 6.426017060213636611e+00
5.178458349594322385e+00 7.316732954907689823e+00
4.522170331857213732e+00 6.178438472620070954e+00
2.773931301885974587e+00 7.170095384711461683e+00
5.400148851440560449e+00 5.591884291377324345e+00
4.715011785573321568e+00 5.597254599567053290e+00
3.756568700600782407e+00 6.086019556115132900e+00
5.571264688477693738e+00 7.530697860354949924e+00
4.188431342128488666e+00 6.647665693174353407e+00
4.849508325385881058e+00 4.638656816536729899e+00
6.144666665263316396e+00 6.750711655779667808e+00
5.352202696678476812e+00 6.860343603432461634e+00
4.091582240161711681e+00 5.329558947612985875e+00
5.412347986885810869e+00 6.429383639020672447e+00
6.137643021632813500e+00 6.234126711399936127e+00
5.180981605820272229e+00 5.691671108032713811e+00
5.374164658470818701e+00 5.767627829805255679e+00
5.550661191827512830e+00 4.696282421335698842e+00
5.107340396855780895e+00 5.685897018633133904e+00
4.969841899731557433e+00 5.821237724401146174e+00
5.351583957913162770e+00 5.811087828796731358e+00
5.326146905609474125e+00 5.887879986002928945e+00
5.414141073282360495e+00 7.356269389489609623e+00
5.625241527730394431e+00 6.264411154597816278e+00
2.324002751228535502e+00 6.647436295568708964e+00
5.212728109550533340e+00 6.475803704819037776e+00
4.921864762454505993e+00 6.036774253226877107e+00
